CustomerID,Age,Gender,Location,Occupation,Income Bracket,Credit Score,Onboarding Date,Channel,App Logins,Web Logins,Device Type,Loans Accessed,Savings Accessed,Monthly Avg Balance,Loans Taken,Repayment Misses,Overdraft Events,Failed Payments,Current Plan,Payment Mode,Tickets Raised,Resolution Time (hrs),Sentiment Score,Survey Feedback,Churned
CUST00158,66,Female,South,Self-employed,Low,630,27-06-2011,Branch,6,12,iOS,2,1,61227.1181,1,0,0,0,Basic,Auto,3,85.09853528,0.234856819,Neutral,0
CUST00159,53,Female,West,Retired,Medium,828,12-04-2014,Agent,15,13,iOS,0,1,49043.58158,2,2,2,0,Platinum,Auto,6,4.727915916,0.25057019,Bad,0
CUST00160,34,Female,West,Self-employed,Low,434,31-07-2020,Online,12,8,iOS,2,1,68364.92234,2,2,4,1,Silver,Manual,3,2.024007917,0.129264665,Neutral,0
CUST00161,35,Other,South,Self-employed,Low,718,08-09-2011,Online,14,14,Android,2,1,60392.00603,1,1,1,0,Platinum,Manual,1,94.15583986,-0.010573022,Neutral,0
CUST00162,69,Male,East,Retired,High,429,12-05-2013,Online,16,7,Android,0,1,62789.91137,1,1,3,1,Silver,Manual,1,50.23109907,0.276169694,Neutral,0
CUST00163,40,Female,South,Salaried,Medium,848,27-07-2018,Online,14,12,Android,1,1,40197.89491,3,1,3,0,Silver,Auto,4,55.6508096,-0.163693063,Good,0
CUST00164,51,Other,North,Student,Low,656,20-09-2014,Agent,12,4,Android,0,1,,0,2,3,0,Silver,Manual,3,19.65534279,0.942094973,Neutral,0
CUST00165,25,Female,South,Self-employed,Low,821,19-03-2012,Branch,9,5,Android,1,1,49266.42236,2,1,2,1,Basic,Auto,4,54.35377912,0.361020547,Good,1
CUST00166,30,Male,South,Student,Medium,759,23-06-2012,Agent,,14,iOS,0,1,46139.975,0,1,2,0,Basic,Manual,4,34.15507071,0.61878111,Bad,0
CUST00167,40,Other,North,Retired,Low,794,10-11-2011,Online,10,8,Android,1,1,39713.4841,1,1,1,0,Gold,Manual,2,40.41314027,0.099912732,Good,0
CUST00168,37,Female,West,Self-employed,Medium,838,23-03-2017,Branch,11,7,iOS,0,1,53190.79092,1,0,2,0,Silver,Manual,1,34.19631559,0.665937342,Bad,0
CUST00169,39,Female,North,Retired,Medium,560,17-04-2015,Branch,10,4,iOS,0,1,39859.16909,2,1,2,0,Basic,Auto,2,60.79504809,0.751255977,Good,0
CUST00170,64,Female,South,Self-employed,Medium,435,16-06-2013,Online,14,4,Android,2,1,69285.95798,2,0,2,0,Basic,Manual,4,74.13686931,1.2078964,Bad,0
CUST00171,69,Male,North,Salaried,Low,526,02-07-2018,Agent,8,8,Android,0,1,52981.38179,3,0,2,0,Silver,Manual,0,15.6350965,1.044649544,Bad,0
CUST00172,40,Other,South,Self-employed,Low,527,12-10-2018,Agent,11,11,Web,2,1,59824.11872,1,0,2,0,Silver,Auto,1,19.49005079,0.320099784,Bad,0
CUST00173,58,Female,West,Self-employed,Low,557,12-07-2011,Online,12,9,Web,3,1,31567.33295,1,1,3,0,Silver,Auto,2,8.283778108,-0.134518427,Bad,0
CUST00174,52,Female,South,Self-employed,Medium,713,27-07-2013,Branch,12,8,iOS,0,1,51908.23957,0,0,1,0,Platinum,Manual,3,42.46054189,-0.02945737,Neutral,0
CUST00175,20,Other,South,Retired,Low,519,20-09-2015,Branch,8,8,iOS,2,1,18997.07065,2,1,1,1,Basic,Manual,3,19.21942227,0.416112434,Good,0
CUST00176,51,Male,West,Salaried,High,535,26-05-2020,Agent,18,6,Android,2,1,,1,1,2,0,Silver,Auto,2,69.10682861,1.116501432,Good,0
CUST00177,50,Male,North,Retired,Medium,319,05-09-2014,Branch,12,3,Web,2,1,42065.68403,1,1,1,0,Basic,Manual,2,3.643839118,0.598153822,Good,0
CUST00178,63,Male,East,Student,Low,723,18-09-2017,Online,9,3,iOS,0,1,11147.51413,1,0,4,0,Silver,Auto,4,104.375001,-0.079762085,Good,1
CUST00179,34,Male,East,Salaried,Medium,712,05-07-2019,Branch,13,6,iOS,3,1,44465.05437,0,1,3,0,Silver,Auto,2,8.252012297,0.510935147,Good,0
CUST00180,62,Male,South,Self-employed,Low,688,26-08-2017,Agent,11,6,Web,1,1,53823.68791,0,0,2,0,Gold,Auto,1,73.27032576,-0.157349828,Bad,0
CUST00181,36,Female,South,Self-employed,Medium,644,25-11-2018,Agent,14,7,iOS,0,1,59103.52567,3,1,4,0,Silver,Auto,2,13.92216856,0.191625074,Good,0
CUST00182,47,Female,West,Self-employed,High,766,12-07-2016,Online,8,7,Web,0,1,22470.80788,2,0,6,0,Gold,Manual,5,4.861300118,0.068146055,Good,1
CUST00183,40,Female,North,Student,Medium,488,12-01-2017,Agent,10,5,Web,3,1,36445.12121,0,1,6,0,Platinum,Auto,1,27.02211071,0.420174269,Bad,1
CUST00184,32,Other,East,Student,Medium,667,27-03-2017,Online,22,8,Android,0,1,66905.43867,1,1,2,0,Platinum,Manual,3,91.72333514,0.988647154,Neutral,0
CUST00185,31,Male,East,Self-employed,Medium,684,02-09-2020,Branch,19,12,iOS,3,1,39388.42899,3,0,4,0,Basic,Manual,3,3.500706003,-0.00936959,Good,0
CUST00186,19,Other,West,Self-employed,Low,397,16-07-2017,Branch,10,5,Android,3,1,57654.11721,1,0,4,0,Platinum,Manual,2,19.14226917,0.665662956,Neutral,1
CUST00187,56,Male,West,Student,Medium,569,20-09-2012,Branch,10,8,Android,1,1,36564.1067,1,1,3,0,Gold,Auto,2,46.78328303,0.286339466,Good,0
CUST00188,66,Male,East,Retired,Low,517,03-05-2020,Online,9,6,Android,2,1,46582.46897,1,0,1,1,Platinum,Manual,1,0.841090766,0.610602353,Good,0
CUST00189,35,Other,North,Salaried,Medium,320,02-01-2018,Agent,9,9,Web,1,1,40927.72244,1,0,2,0,Gold,Manual,2,225.3811204,0.881927089,Good,0
CUST00190,23,Female,North,Salaried,Low,571,21-06-2016,Online,9,5,iOS,0,1,73894.66041,0,1,1,1,Gold,Manual,2,17.61328533,0.664267198,Good,0
CUST00191,49,Other,North,Student,Low,459,16-05-2011,Branch,6,6,Web,3,1,40888.92357,3,1,2,0,Basic,Manual,3,105.903764,-0.093468474,Bad,1
CUST00192,38,Female,South,Student,Low,791,31-08-2014,Branch,8,7,iOS,2,1,21872.14755,1,2,5,0,Gold,Auto,3,6.202550651,0.553416747,Bad,1
CUST00193,57,Male,North,Retired,Low,728,29-09-2011,Branch,11,7,Web,1,1,38374.72994,0,0,3,1,Platinum,Auto,1,22.41485094,0.166442139,Good,0
CUST00194,45,Female,South,Self-employed,Medium,346,12-03-2012,Branch,9,14,Android,1,1,64759.78199,0,1,2,1,Basic,Auto,1,151.9829412,1.006648609,Good,0
CUST00195,44,Male,South,Student,Medium,522,30-03-2018,Branch,16,10,iOS,1,1,29973.83894,3,0,2,1,Platinum,Auto,6,76.94599377,0.705039441,Good,0
CUST00196,19,Male,West,Retired,Low,457,19-04-2012,Online,13,5,Web,1,1,56884.71137,3,1,0,0,Gold,Auto,3,31.80728965,0.33156898,Good,0
CUST00197,50,Female,South,Student,Low,346,09-02-2019,Branch,8,10,Android,1,1,33598.00753,3,0,7,0,Silver,Auto,2,20.14528023,0.358596977,Bad,1
CUST00198,33,Male,South,Self-employed,Low,832,29-07-2015,Online,11,4,Android,4,1,40189.18165,3,1,7,1,Platinum,Manual,3,10.70980825,-0.091774565,Bad,1
CUST00199,56,Female,West,Student,High,650,03-07-2016,Online,16,5,iOS,1,1,78641.91052,0,0,0,0,Basic,Manual,2,64.57811625,1.06929408,Bad,0
CUST00200,39,Other,North,Self-employed,High,618,09-01-2015,Branch,15,13,Android,1,1,50909.06346,0,0,2,0,Silver,Auto,4,47.0348522,0.667090527,Good,0
CUST00201,60,Male,North,Retired,Medium,530,28-07-2020,Branch,10,9,Android,2,1,,1,0,1,0,Platinum,Auto,3,41.85224381,0.546338468,Good,0
CUST00202,64,Male,East,Salaried,High,597,13-02-2015,Branch,11,7,iOS,2,1,33525.34193,0,2,1,0,Gold,Manual,1,63.94791969,0.439921599,Good,0
CUST00203,30,Other,East,Retired,High,744,17-09-2018,Online,6,4,Android,2,1,39961.41339,1,1,3,0,Platinum,Manual,,19.17403782,0.447498633,Bad,1
CUST00204,19,Male,South,,Low,404,30-05-2011,Agent,18,7,Web,0,1,36250.93119,1,0,4,0,Platinum,Manual,0,207.0027628,0.779477937,Bad,0
CUST00205,31,Other,East,,Low,598,30-10-2015,Online,11,5,Web,1,1,47667.72613,0,0,2,0,Platinum,Manual,0,31.37384652,0.325679065,Neutral,0
CUST00206,55,Other,West,,High,367,02-04-2019,Branch,6,11,Android,0,1,,0,0,0,1,Basic,Manual,1,4.616469579,0.570718803,Good,0
CUST00207,58,Male,East,Retired,High,837,15-08-2021,Online,7,5,Web,3,1,44011.71279,1,0,2,0,Platinum,Manual,2,127.8003013,0.273206388,Good,0
CUST00208,45,Other,East,Self-employed,High,340,21-05-2017,Agent,8,11,Web,1,1,39514.7886,1,1,2,0,Silver,Manual,2,139.8500121,0.530270428,Neutral,0
CUST00209,24,Other,South,Salaried,Low,499,13-07-2012,Agent,10,5,iOS,0,1,42974.19546,0,1,6,0,Gold,Auto,4,77.13151507,0.96195595,Good,0
CUST00210,35,Other,West,Salaried,Medium,847,27-10-2015,Agent,7,10,Android,0,1,20114.44023,0,0,2,0,Basic,Auto,1,68.50877832,0.310646232,Good,0
CUST00211,58,Male,East,Self-employed,High,674,15-04-2011,Online,15,10,Android,0,1,51960.77044,2,0,0,0,Gold,Auto,0,31.21460083,0.533288825,Good,0
CUST00212,53,Other,North,Self-employed,Medium,705,24-10-2011,Agent,15,7,iOS,1,1,43918.9387,1,0,2,1,Gold,Auto,,66.66381115,1.059260942,Good,0
CUST00213,58,Female,West,Salaried,Medium,533,19-03-2016,Agent,10,8,Android,1,1,54084.80915,1,2,2,0,Silver,Manual,1,22.1017744,0.836984032,Neutral,0
CUST00214,53,Female,West,Salaried,High,807,09-01-2021,Online,10,2,Android,1,1,40945.93328,5,1,2,0,Basic,Auto,1,5.094824051,0.484926079,Good,0
CUST00215,61,Other,South,Salaried,Medium,541,10-08-2021,Branch,,6,iOS,1,1,67989.8587,0,2,3,0,Basic,Manual,2,51.15291754,0.624926391,Good,0
CUST00216,21,Female,West,Student,Low,638,06-01-2015,Agent,8,5,iOS,0,1,49984.61754,1,0,1,0,Platinum,Manual,0,87.56216463,0.122077333,Good,0
CUST00217,47,Male,West,Retired,High,319,02-03-2012,Online,12,4,iOS,2,1,53606.8744,0,1,3,0,Gold,Manual,1,4.964066008,0.498250766,Good,0
CUST00218,41,Other,West,Self-employed,High,470,16-08-2019,Agent,12,2,iOS,1,1,92255.00358,2,0,4,0,Gold,Manual,2,9.719588376,0.29570759,Neutral,0
CUST00219,37,Male,West,Self-employed,High,515,24-10-2011,Online,8,3,iOS,2,1,33466.17107,2,0,4,0,Gold,Auto,3,14.06928338,0.823146405,Neutral,1
CUST00220,63,Female,West,Retired,High,315,09-07-2013,Branch,10,6,Web,2,1,49501.93553,0,1,2,0,Silver,Manual,0,34.24446593,0.679225194,Neutral,0
CUST00221,48,Female,West,Self-employed,Low,582,19-04-2017,Online,9,10,iOS,1,1,,2,2,3,0,Platinum,Manual,0,44.31386965,0.669565485,Good,0
CUST00222,41,Female,West,Self-employed,Low,600,29-06-2016,Online,6,8,Web,0,1,61729.6443,0,2,1,1,Basic,Auto,4,10.57767282,0.385905805,Bad,0
CUST00223,24,Female,North,Salaried,Medium,464,16-05-2021,Agent,5,10,Web,1,1,46277.33347,3,1,2,0,Gold,Auto,3,38.1380254,0.407015547,Neutral,0
CUST00224,43,Male,West,Self-employed,High,557,31-01-2012,Online,13,8,iOS,0,1,47685.67191,1,0,1,0,Basic,Manual,4,62.94497993,0.687172201,Bad,0
CUST00225,30,Other,South,Student,High,652,26-09-2021,Branch,3,6,Web,2,1,65767.80533,0,0,1,1,Basic,Manual,0,51.41569948,0.7864042,Bad,0
CUST00226,25,Male,North,Student,Medium,386,16-08-2018,Online,8,9,iOS,4,1,36116.24593,0,0,2,0,Gold,Manual,4,141.8059837,0.447100197,Neutral,1
CUST00227,22,Other,West,Salaried,Low,825,14-03-2017,Online,4,8,Android,2,1,71757.62804,0,0,0,0,Silver,Manual,3,1.603148766,0.530275283,Neutral,0
CUST00228,61,Female,East,Salaried,High,308,01-10-2013,Online,8,5,iOS,1,1,43274.98041,1,1,5,0,Basic,Manual,6,47.59595162,-0.007872221,Neutral,1
CUST00229,30,Female,South,Self-employed,Medium,762,17-07-2019,Branch,14,6,iOS,0,1,58167.61626,0,1,2,0,Platinum,Manual,2,27.87837194,0.386515389,Bad,0
CUST00230,46,Female,North,Salaried,Low,835,20-05-2015,Branch,8,7,Android,0,1,67072.05925,5,0,1,1,Platinum,Manual,3,4.266351418,1.443358218,Bad,0
CUST00231,37,Female,South,Salaried,Medium,596,20-12-2021,Online,13,14,iOS,1,1,64633.05731,2,2,2,0,Silver,Auto,,49.44754699,0.612725181,Good,0
CUST00232,31,Male,North,Retired,Medium,516,16-10-2014,Online,15,2,Android,1,1,31444.85477,1,0,5,0,Silver,Auto,,73.40919406,0.447041676,Bad,0
CUST00233,49,Other,East,Salaried,Low,527,09-02-2020,Online,7,4,Web,1,1,87561.65054,0,1,1,0,Silver,Manual,0,59.24577793,0.792806526,Good,0
CUST00234,67,Other,South,Student,High,331,28-04-2015,Agent,10,8,Web,2,1,57911.38459,0,0,2,0,Platinum,Auto,,43.99249485,0.725774045,Good,0
CUST00235,44,Female,South,Self-employed,Low,730,04-01-2018,Branch,,8,Android,1,1,40769.23464,0,0,2,0,Basic,Manual,2,30.81318466,0.476092555,Neutral,0
CUST00236,42,Male,North,,High,469,07-09-2018,Online,12,10,iOS,0,1,45475.93972,2,1,2,1,Silver,Manual,1,3.070255894,0.826962867,Neutral,0
CUST00237,69,Female,North,Retired,Low,530,27-04-2014,Online,12,7,iOS,0,1,50222.13289,0,0,3,0,Basic,Manual,2,114.3870699,0.832909259,Neutral,0
CUST00238,21,Other,East,Self-employed,High,369,11-01-2015,Branch,11,5,iOS,2,1,40270.76859,1,2,5,1,Gold,Manual,2,156.8080613,0.484089796,Bad,0
CUST00239,38,Other,West,Self-employed,High,410,09-11-2014,Agent,6,7,Android,0,1,13222.62346,1,1,0,0,Gold,Manual,2,17.00544907,0.708513852,Neutral,0
CUST00240,35,Male,North,,Medium,388,10-12-2019,Online,9,4,Android,3,1,,5,0,2,0,Gold,Manual,4,9.74146446,0.552034934,Bad,1
CUST00241,56,Other,North,Retired,Medium,301,18-11-2020,Branch,9,7,Android,6,1,39958.8003,6,0,2,0,Gold,Auto,1,179.6825416,0.712708861,Good,1
CUST00242,32,Male,North,Student,High,355,31-12-2018,Agent,11,6,Android,2,1,57665.66924,1,0,9,0,Gold,Manual,6,43.31449758,-0.365919225,Good,1
CUST00243,55,Female,East,Retired,Low,570,17-08-2017,Branch,12,6,Android,0,1,62722.78753,1,1,0,1,Basic,Manual,0,72.91900767,0.482804286,Neutral,0
CUST00244,65,Female,West,Retired,High,573,01-03-2013,Branch,11,7,Web,0,1,70432.19149,1,0,1,1,Basic,Manual,0,14.08136357,0.086375187,Neutral,0
CUST00245,69,Male,West,Self-employed,Low,843,01-06-2014,Online,3,5,Android,0,1,51572.77488,2,2,2,0,Basic,Auto,6,19.03462773,-0.033578812,Neutral,1
CUST00246,41,Female,East,Retired,High,569,22-01-2020,Branch,14,7,Web,1,1,73715.28715,0,1,1,0,Silver,Auto,4,85.67907221,0.552563022,Bad,0
CUST00247,25,Male,West,Self-employed,Low,489,17-07-2018,Online,7,4,Web,4,1,,2,1,5,0,Platinum,Manual,2,34.30647498,0.544442982,Bad,1
CUST00248,45,Female,South,Salaried,Medium,782,15-04-2014,Agent,8,4,Web,1,1,38899.16263,2,2,4,0,Gold,Manual,2,139.5087317,0.588461289,Bad,1
CUST00249,38,Female,East,Salaried,Low,607,17-04-2016,Online,8,8,Web,3,1,34888.62194,2,0,1,0,Silver,Manual,6,50.37725032,0.588583968,Bad,1
CUST00250,33,Other,North,Retired,Medium,321,03-04-2018,Branch,11,3,Android,3,1,88815.35787,0,1,5,0,Silver,Manual,1,59.93646359,0.543884109,Bad,0
CUST00251,33,Other,West,Student,Low,313,15-02-2018,Branch,10,8,Web,2,1,37776.88261,1,1,2,1,Platinum,Auto,1,40.75525129,0.522214899,Neutral,0
CUST00252,52,Male,South,Self-employed,Medium,785,22-09-2019,Branch,6,4,Web,2,1,25162.36136,3,0,5,0,Platinum,Auto,2,20.96970588,0.513973472,Neutral,1
CUST00253,34,Female,East,Retired,Low,845,28-11-2013,Online,9,3,Web,0,1,41997.51636,1,0,1,0,Silver,Auto,,14.52378611,0.544807072,Bad,0
CUST00254,26,Female,East,Retired,High,763,13-02-2011,Agent,10,6,Android,0,1,56052.26952,1,0,1,0,Gold,Auto,2,29.96225336,0.825197949,Good,0
CUST00255,52,Female,North,Student,Low,732,04-02-2014,Agent,16,9,iOS,2,1,42559.82804,0,0,0,0,Basic,Manual,1,78.20393047,0.125821969,Neutral,0
CUST00256,69,Other,North,Self-employed,Medium,699,15-12-2015,Branch,10,6,iOS,3,1,,1,0,2,0,Gold,Auto,3,37.20677247,1.038746349,Neutral,1
CUST00257,46,Male,East,Retired,Medium,578,07-10-2012,Online,13,9,Web,1,1,64477.97094,2,1,1,0,Gold,Manual,2,33.18631235,0.482456471,Bad,0
CUST00258,56,Male,South,Student,Low,409,24-11-2020,Branch,13,9,iOS,1,1,45132.74545,1,1,5,0,Platinum,Manual,0,33.63402339,0.271640736,Neutral,0
CUST00259,35,Male,North,Self-employed,High,347,24-02-2016,Online,19,6,Web,1,1,80109.41347,1,0,1,0,Platinum,Auto,3,61.74681714,0.730952086,Neutral,0
CUST00260,29,Female,East,Salaried,Low,381,05-09-2016,Agent,13,8,Web,0,1,35224.30891,3,0,4,1,Platinum,Manual,3,62.95938455,-0.077405296,Good,0
CUST00261,36,Male,East,Student,Low,577,04-08-2014,Online,8,7,Android,2,1,24819.47665,1,0,1,0,Gold,Auto,1,8.348445566,-0.361481228,Neutral,1
CUST00262,65,Other,North,Retired,Medium,680,15-12-2020,Online,14,5,iOS,1,1,60003.13638,2,1,0,0,Silver,Auto,2,51.36108959,0.750810728,Good,0
CUST00263,39,Other,West,Salaried,High,609,31-10-2021,Branch,8,9,iOS,1,1,29012.64157,1,1,2,1,Silver,Manual,1,48.32286364,0.58287645,Bad,0
CUST00264,66,Male,South,Self-employed,High,841,19-03-2015,Online,11,2,Web,2,1,,1,1,2,0,Silver,Auto,9,28.69659248,0.164407317,Bad,1
CUST00265,69,Female,West,Student,High,539,06-08-2017,Agent,10,6,iOS,1,1,37939.24677,0,0,2,0,Silver,Manual,1,77.11337879,0.800257315,Good,0
CUST00266,32,Other,West,Salaried,High,482,16-06-2017,Agent,10,5,Android,0,1,64095.87565,3,2,3,0,Platinum,Manual,1,98.07234399,0.22829699,Bad,0
CUST00267,18,Other,South,Salaried,Low,483,06-10-2011,Agent,10,7,Android,0,1,40119.84377,2,0,1,0,Silver,Manual,3,8.443715109,0.705988769,Neutral,0
CUST00268,19,Female,South,Retired,High,765,23-04-2018,Branch,12,2,iOS,0,1,34316.38616,1,1,1,0,Platinum,Manual,1,13.63932756,-0.039051076,Bad,0
CUST00269,25,Female,North,Salaried,High,736,21-10-2020,Online,9,9,Android,1,1,45520.20684,2,0,1,0,Basic,Auto,3,6.446951038,0.192074999,Bad,0
CUST00270,39,Male,North,,High,532,11-01-2020,Online,4,6,iOS,2,1,47803.13028,1,0,2,0,Platinum,Auto,4,47.60740978,0.450136436,Good,1
CUST00271,42,Other,North,Self-employed,Medium,300,02-09-2014,Branch,10,10,Web,1,1,50326.1651,1,1,1,0,Platinum,Manual,1,32.60265039,0.545894158,Bad,1
CUST00272,19,Other,South,Retired,Medium,804,24-11-2021,Agent,9,6,iOS,3,1,15470.8444,2,1,1,0,Silver,Manual,4,66.25104006,0.21143745,Good,1
CUST00273,68,Male,West,Student,Medium,661,19-08-2014,Agent,7,4,Android,2,1,39231.8389,0,0,3,1,Platinum,Manual,0,19.33688138,0.349917671,Neutral,1
CUST00274,26,Male,South,Salaried,High,582,24-05-2020,Branch,14,11,iOS,0,1,,1,0,0,0,Basic,Manual,,26.90209589,0.533251492,Neutral,0
CUST00275,26,Other,North,Self-employed,Low,828,03-02-2021,Branch,8,9,Android,1,1,32522.29776,0,0,0,0,Platinum,Manual,4,108.3868986,0.735920996,Good,0
CUST00276,30,Other,West,Retired,Low,468,08-08-2020,Agent,14,8,Web,0,1,60145.61755,2,0,1,0,Basic,Manual,1,32.8627205,0.51623933,Good,0
CUST00277,23,Female,North,Retired,Medium,485,20-01-2020,Agent,16,9,iOS,2,1,32401.52194,1,2,2,0,Silver,Auto,3,41.73693765,0.465882386,Neutral,0
CUST00278,47,Female,West,Retired,Medium,421,24-10-2012,Online,8,12,Web,2,1,68812.78341,4,1,1,0,Basic,Auto,0,93.56739608,0.24156341,Neutral,0
CUST00279,32,Other,North,Self-employed,High,740,04-07-2019,Agent,18,4,Web,1,1,,0,0,3,0,Gold,Manual,3,20.05635749,0.639036359,Neutral,0
CUST00280,68,Other,South,Self-employed,Medium,773,12-07-2014,Agent,9,5,iOS,2,1,28598.22374,3,1,3,0,Silver,Manual,1,149.1639829,0.208208914,Neutral,1
CUST00281,32,Female,East,Student,Medium,421,13-01-2016,Online,15,11,iOS,1,1,79328.73936,1,0,2,0,Gold,Manual,3,85.97051446,0.931195314,Neutral,0
CUST00282,67,Male,East,Self-employed,Medium,591,01-08-2013,Branch,14,8,iOS,2,1,62687.77683,0,1,1,0,Basic,Auto,3,6.76937949,0.741560075,Bad,0
CUST00283,24,Male,West,Retired,Medium,546,24-04-2013,Online,12,10,Web,0,1,60064.50153,1,0,2,0,Basic,Manual,2,44.07076675,0.593170416,Good,0
CUST00284,28,Other,South,Self-employed,Low,487,03-05-2014,Online,13,10,Android,2,1,62517.51164,0,1,3,0,Silver,Manual,2,6.762800651,0.424040188,Neutral,0
CUST00285,57,Other,North,Retired,High,822,06-12-2012,Agent,21,6,iOS,1,1,50836.53259,1,0,0,0,Basic,Manual,1,45.2918554,0.421945238,Bad,0
CUST00286,55,Female,West,Student,Low,583,28-11-2018,Branch,16,8,Web,1,1,72423.73524,0,1,0,0,Basic,Auto,2,67.39412487,0.264666334,Good,0
CUST00287,57,Other,West,Student,Medium,423,11-05-2013,Agent,13,6,iOS,2,1,48216.2103,1,0,0,1,Gold,Auto,1,33.81618743,0.42609042,Bad,0
CUST00288,19,Male,North,,High,546,29-08-2013,Branch,15,8,Web,2,1,53694.86933,1,1,3,0,Gold,Manual,0,3.826914278,0.590258909,Neutral,0
CUST00289,68,Female,North,Self-employed,High,705,12-05-2012,Online,9,7,Android,0,1,63083.8338,1,0,3,1,Gold,Manual,5,17.93615844,0.276071976,Neutral,0
CUST00290,65,Female,North,Self-employed,Low,636,23-12-2015,Branch,18,10,Web,0,1,51885.39115,1,0,0,0,Basic,Auto,0,74.29874947,-0.053718345,Good,0
CUST00291,56,Male,South,Salaried,Low,458,19-12-2017,Agent,8,12,iOS,2,1,64018.43999,0,1,5,0,Gold,Auto,1,140.6827693,0.289143566,Neutral,0
CUST00292,27,Male,East,Student,Medium,566,05-11-2021,Branch,7,5,Android,2,1,42278.72997,3,0,2,0,Basic,Manual,2,92.38623474,0.28213174,Bad,1
CUST00293,61,Female,West,Student,Low,591,25-07-2021,Branch,18,10,iOS,0,1,58829.34379,1,0,0,0,Basic,Manual,1,17.82575142,0.826271235,Bad,0
CUST00294,34,Other,West,Retired,Medium,450,31-07-2018,Branch,8,9,iOS,0,1,27703.37697,1,0,2,0,Platinum,Auto,4,133.3481569,0.330947103,Neutral,0
CUST00295,24,Male,East,Salaried,Medium,584,11-09-2011,Agent,9,10,Android,0,1,57833.78798,1,1,1,0,Basic,Auto,1,101.1385698,-0.035812047,Neutral,0
CUST00296,57,Female,West,Self-employed,Medium,450,02-03-2016,Online,14,12,iOS,2,1,73542.4878,1,1,1,1,Platinum,Auto,0,16.16310283,0.890521529,Bad,0
CUST00297,56,Other,South,Retired,High,423,05-08-2020,Online,13,8,Android,0,1,52313.25213,0,1,2,0,Platinum,Manual,2,82.43646912,0.299402484,Neutral,0
CUST00298,21,Other,North,Self-employed,High,571,27-07-2020,Branch,11,7,Android,0,1,63871.16658,1,0,2,0,Silver,Manual,4,24.96579207,0.557653191,Good,0
CUST00299,52,Female,East,Self-employed,Low,639,13-01-2020,Branch,,8,Web,2,1,71782.59797,0,0,5,1,Gold,Manual,4,53.13745633,0.592812138,Neutral,0
CUST00300,68,Male,South,Self-employed,Low,746,29-09-2015,Branch,12,9,Android,2,1,76606.41057,1,1,1,0,Basic,Auto,0,3.503092756,0.586047984,Good,0
CUST00301,64,Other,North,Salaried,High,756,06-02-2021,Online,10,10,iOS,0,1,8294.118825,0,0,3,0,Gold,Auto,0,18.40779168,1.046664352,Good,0
CUST00302,53,Male,East,Student,Low,830,15-03-2011,Agent,20,8,Web,1,1,48132.87152,1,1,3,0,Gold,Manual,1,75.4852732,0.246789652,Bad,0
CUST00303,48,Female,South,Student,Medium,412,21-01-2013,Branch,13,6,Web,2,1,46060.83576,2,0,1,0,Silver,Auto,2,117.8017805,0.401085102,Bad,0
CUST00304,42,Male,East,Self-employed,Medium,829,04-10-2015,Branch,11,11,iOS,0,1,57370.82163,1,1,2,0,Silver,Manual,3,51.86764205,0.261924998,Neutral,0
CUST00305,58,Other,East,Salaried,High,825,25-04-2019,Branch,6,9,Android,3,1,24709.90008,2,2,6,0,Silver,Manual,5,39.01349025,0.228210965,Bad,1
CUST00306,30,Female,South,Self-employed,Low,363,27-09-2019,Online,20,10,Web,2,1,58965.51678,2,0,1,0,Gold,Auto,4,146.25517,0.622235466,Neutral,0
CUST00307,35,Other,West,Self-employed,Low,692,30-12-2016,Online,19,4,Android,1,1,65990.74508,1,2,1,0,Silver,Auto,2,34.67064268,0.466057587,Bad,0
CUST00308,38,Other,South,Retired,High,798,26-09-2012,Agent,15,4,iOS,3,1,53525.47626,0,1,1,0,Basic,Manual,2,39.96015635,0.305018279,Bad,0
CUST00309,65,Female,East,Salaried,Medium,817,27-01-2014,Branch,11,6,iOS,0,1,56462.75772,1,0,3,0,Basic,Auto,1,40.44328655,0.895447658,Neutral,0
CUST00310,18,Female,East,Salaried,Medium,654,03-03-2011,Branch,19,8,Android,2,1,34048.54886,2,2,2,1,Platinum,Auto,0,35.03469184,0.15705376,Bad,0
CUST00311,53,Male,South,Student,Low,452,19-05-2020,Online,9,12,Android,1,1,62124.09343,0,1,1,0,Platinum,Manual,1,3.696539777,0.70314468,Good,0
CUST00312,67,Female,North,Student,High,628,14-01-2015,Online,17,9,Web,0,1,45046.69503,2,1,3,0,Silver,Auto,1,37.36566454,0.935060003,Bad,0
CUST00313,25,Male,North,Self-employed,High,778,31-07-2011,Branch,11,7,Android,2,1,49581.19767,4,1,3,0,Platinum,Manual,5,29.78321799,0.201835055,Good,1
CUST00314,69,Female,North,Retired,Medium,690,12-07-2020,Branch,17,5,Web,2,1,31340.32959,2,0,3,0,Silver,Auto,3,103.1829748,-0.261770226,Bad,1
